RespondentID,q1AgeBeginCoding,q3Gender,q6LearnCodeUni,q6LearnCodeSelfTaught,q6LearnCodeDontKnowHowToYet,q30LearnCodeStackOverflow,q30LearnCodeYoutube,q30LearnCodeMOOC,q30LearnCodeCompCodingSites,q30LearnCodeOnlineTutorial,q30LearnCodeBooks,q30LearnCodeAcademicPaper,q30LearnCodeOther,q8Student
6487935411,2,2,1,0,0,1,0,0,1,0,0,1,0,1
6487915476,3,2,1,0,0,1,1,1,1,1,0,0,0,1
6486788843,4,1,0,1,0,1,1,1,0,1,1,0,0,1
6487926394,3,2,1,0,0,1,1,0,0,0,1,1,0,1
6487924789,4,1,1,1,0,1,1,0,1,0,0,0,0,0
6487919929,3,2,1,0,0,0,1,0,0,0,1,1,0,1
6487929041,3,1,1,1,0,0,0,0,0,0,1,0,0,1
6487945633,3,1,1,0,0,1,1,1,1,1,1,0,0,0
6487937827,3,1,1,1,0,1,0,1,1,1,1,1,0,0
6487922465,3,2,1,0,0,0,1,0,1,0,1,0,0,1
6487935022,3,1,0,1,0,1,1,1,1,0,1,0,0,0
6487949292,2,1,0,1,0,1,0,1,1,0,1,1,0,1
6487945014,3,1,1,1,0,1,1,1,1,0,1,0,0,1
6482458761,3,1,1,1,0,0,1,1,1,0,1,0,0,1
6487911381,3,1,0,1,0,1,1,0,0,1,0,0,0,0
6487965306,3,2,1,0,0,1,0,1,1,1,0,0,0,0
6487967897,3,2,1,1,0,1,0,1,1,0,1,0,0,0
6489387415,3,2,1,0,0,1,1,0,0,0,1,0,0,1
6489380275,3,2,1,1,0,1,1,1,1,0,0,0,0,1
6489388282,3,1,1,1,0,1,1,1,0,0,1,0,0,1
6487941623,4,1,0,1,0,1,1,1,1,0,1,1,0,0
6487950479,4,1,1,1,0,1,0,1,1,0,1,1,0,1
6487956806,3,2,0,1,0,1,1,0,0,1,1,1,0,0
6487961478,3,1,0,1,0,1,1,1,0,0,1,0,0,1
6487959790,3,1,1,1,0,1,1,1,1,0,0,0,0,0
6489378299,3,2,0,1,0,1,1,1,1,0,1,0,0,1
6489388834,3,1,1,1,0,1,1,1,1,0,1,0,0,1
6487931123,3,2,1,1,0,1,1,0,1,1,1,1,0,0
6487961924,3,1,0,1,0,1,1,0,0,1,1,0,0,1
6489393572,3,1,1,0,0,0,0,0,0,0,0,0,0,0
6487991120,3,1,1,1,0,1,1,1,1,0,1,0,0,0
6487992690,3,1,1,0,0,1,1,0,0,0,1,1,0,1
6487975108,3,1,1,0,0,0,1,0,0,0,0,0,0,1
6487466336,3,1,0,1,0,1,0,1,1,1,0,0,0,0
6487967521,3,1,1,0,0,1,1,0,1,1,1,0,0,0
6487980022,3,1,1,0,0,0,0,1,1,0,0,0,0,0
6489392587,3,1,0,1,0,1,1,1,0,0,0,0,0,0
6487962230,3,1,0,1,0,0,0,0,1,0,0,0,0,1
6487991968,3,1,0,1,0,1,1,0,1,0,0,0,0,1
6487992466,3,1,1,1,0,1,1,1,1,0,0,0,0,0
6488007131,3,2,1,0,0,1,1,1,1,0,1,1,0,0
6488001944,4,1,0,1,0,1,0,0,0,1,0,0,0,0
6487945109,4,2,1,0,0,1,1,0,0,0,1,1,0,1
6487950864,3,1,0,1,0,1,0,1,1,0,0,0,0,0
6487997866,2,1,0,1,0,1,1,0,1,0,0,0,0,1
6487979048,3,2,1,0,0,0,0,1,1,0,1,1,1,1
6488001492,3,1,1,1,0,1,1,1,1,0,1,0,0,1
6487991667,4,1,0,1,0,1,1,0,0,1,0,0,0,1
6488004534,3,1,1,1,0,1,0,0,1,0,1,0,0,1
6489402619,3,1,1,0,0,0,1,0,0,0,1,1,0,1
6488011830,3,1,1,1,0,1,1,1,0,0,1,0,0,1
6488008627,2,1,0,1,0,1,0,1,1,0,0,0,0,1
6489402259,4,1,0,1,0,1,1,0,1,0,1,0,0,0
6489384269,2,1,1,0,0,0,1,1,0,1,1,0,0,0
6487949093,2,2,1,1,0,1,0,1,0,0,1,0,0,1
6489405026,3,1,0,1,0,1,0,1,0,0,0,0,0,0
6488025393,2,2,0,1,0,1,1,1,1,0,0,0,0,1
6489399662,4,2,0,1,0,0,0,1,0,1,0,0,0,0
6486814245,4,1,0,1,0,1,1,1,0,1,0,0,0,0
6488046089,3,1,1,0,0,1,1,1,1,0,1,1,0,1
6488045945,4,2,1,1,0,1,1,0,0,1,0,0,0,0
6489409403,3,1,0,1,0,0,0,0,0,0,0,0,0,1
6488050798,3,1,1,1,0,1,1,1,0,1,1,0,0,0
6489410267,3,2,1,0,0,1,1,1,0,0,1,0,0,1
6488035971,3,1,0,1,0,1,1,1,1,0,1,1,0,1
6488038409,4,1,1,0,0,1,0,0,0,0,0,0,0,1
6488058495,3,1,0,1,0,1,1,1,0,1,1,0,0,1
6488062712,3,1,1,0,0,1,1,1,1,1,1,1,0,0
6488076208,3,1,1,0,0,1,1,0,0,0,0,0,0,1
6488065089,3,1,0,1,0,1,1,1,0,1,1,0,0,1
6488051248,3,1,1,0,0,1,1,0,1,0,0,1,1,1
6488074202,3,1,1,1,0,0,1,0,1,0,0,1,0,1
6489417796,3,1,1,0,0,1,1,1,1,1,1,0,0,1
6488055258,4,1,0,1,0,1,1,1,0,1,1,0,0,0
6488061673,3,2,1,0,0,0,0,0,0,0,0,0,0,1
6489417744,3,1,1,1,0,1,1,1,1,1,1,1,0,1
6488060125,4,1,1,0,0,1,1,1,1,1,1,0,0,1
6488068953,3,1,0,1,0,1,1,0,1,1,1,0,0,0
6488026327,4,2,0,1,0,1,1,0,1,1,0,0,0,0
6488065506,3,1,1,0,0,0,1,0,1,1,0,0,0,0
6489416281,3,1,0,1,0,1,1,0,1,0,0,0,0,1
6488092088,2,1,1,1,0,1,0,0,1,1,0,0,0,1
6488073353,3,1,1,0,0,1,1,1,0,1,1,0,0,1
6486790089,3,2,1,0,0,1,1,0,1,0,0,1,0,1
6488082227,4,1,0,1,0,0,0,0,0,0,1,0,0,1
6488070455,2,1,1,1,0,1,1,1,0,0,1,0,0,0
6488071175,3,1,1,0,0,1,0,1,1,1,1,0,0,0
6486838301,3,1,0,1,0,0,0,0,1,1,1,0,0,1
6488087338,2,1,0,1,0,1,0,1,1,0,1,0,0,1
6489425055,3,1,1,1,0,0,0,1,0,0,0,1,0,1
6488077358,3,1,1,1,0,1,1,0,1,0,0,0,0,1
6489415684,3,1,0,0,0,0,1,0,0,0,1,1,0,0
6489424393,3,1,1,1,0,1,1,1,1,0,1,0,0,1
6488106285,3,1,0,1,0,1,1,1,1,1,0,0,0,0
6488070851,3,2,0,1,0,0,1,0,0,0,1,0,0,1
6489425914,3,1,1,0,0,1,1,0,1,1,0,0,0,0
6488121166,3,1,1,0,0,0,1,0,1,0,0,0,0,1
6489403612,3,1,0,1,0,1,1,0,1,0,1,0,0,1
6488104416,3,2,1,0,0,1,0,0,0,1,0,0,0,0
6488124506,1,1,1,1,0,1,1,1,1,0,1,1,0,1
6488136165,3,2,1,0,0,1,1,0,0,0,1,0,0,0
6489433601,3,1,1,1,0,1,1,1,1,1,1,0,0,0
6486891985,3,1,1,1,0,1,1,1,1,0,1,0,0,1
6488055869,3,1,1,0,0,1,1,0,1,0,1,0,0,1
6489434794,4,1,0,1,0,0,0,1,0,1,0,0,0,0
6489437062,3,2,1,0,0,1,1,1,0,1,1,0,0,1
6488150062,3,1,0,1,0,1,1,1,1,1,0,0,0,1
6488138828,4,1,1,1,0,1,1,0,1,0,1,0,0,0
6488165002,3,1,1,1,0,1,1,1,1,0,1,0,0,0
6488144612,2,1,1,1,0,1,1,1,1,1,1,0,0,0
6488113450,3,1,0,1,0,0,1,0,1,0,1,0,0,1
6487178742,4,1,0,1,0,1,1,0,0,1,0,0,0,0
6489441714,3,1,0,1,0,0,1,0,1,1,1,1,0,1
6488192948,4,1,0,1,0,1,1,1,0,1,1,0,0,0
6488196739,3,1,1,1,0,1,1,0,1,1,0,0,0,1
6488182763,3,1,0,1,0,1,1,0,1,1,0,0,0,0
6489454710,4,1,1,0,0,1,0,0,1,1,0,0,0,1
6489446523,3,1,1,1,0,1,1,1,1,0,1,0,0,1
6488161961,3,1,0,1,0,1,0,1,1,0,1,0,0,1
6488220164,2,1,1,0,0,0,1,1,0,0,1,1,0,1
6488216888,3,1,0,1,0,1,1,1,0,1,1,1,0,1
6489455350,3,1,1,0,0,0,1,0,1,1,1,0,0,1
6489461511,3,1,1,0,0,0,1,0,0,0,0,0,0,1
6488228374,3,2,1,1,0,1,1,0,0,1,1,0,0,0
6488247012,4,1,0,1,0,0,0,0,0,0,0,0,0,0
6488227164,3,1,1,1,0,1,1,0,0,0,0,0,0,1
6488235445,3,1,0,1,0,0,0,1,0,1,0,0,0,1
6489461912,3,1,1,0,0,0,1,1,1,0,1,0,0,1
6488227119,3,1,1,0,0,1,1,1,0,1,1,0,0,0
6488194999,3,1,0,1,0,1,1,0,0,1,0,0,0,0
6488255988,3,1,1,1,0,1,1,0,1,0,1,0,0,1
6488254031,3,1,1,0,0,1,1,0,0,0,0,0,0,1
6488261846,3,2,0,1,0,0,0,0,0,0,0,0,0,1
6488254213,3,1,1,0,0,1,1,1,0,0,1,0,0,1
6488261989,4,1,1,0,0,1,1,1,0,0,0,0,0,1
6488258528,3,1,0,1,0,0,0,1,1,0,0,0,0,0
6488265822,3,2,1,1,0,0,1,0,0,0,1,0,0,1
6488234039,4,1,0,1,0,1,1,1,1,1,1,0,0,0
6488276146,3,1,1,1,0,0,1,1,0,1,1,0,0,0
6489445359,3,2,0,1,0,0,1,0,0,0,0,0,0,1
6489472453,3,1,1,0,0,1,1,1,1,0,0,0,0,1
6489470118,3,1,1,1,0,1,0,1,0,0,0,1,0,0
6489478302,4,2,1,1,0,1,0,0,1,1,1,0,0,0
6489472376,4,1,1,0,0,1,0,1,0,0,0,0,0,0
6488310138,3,1,1,0,0,0,1,1,1,0,1,0,0,1
6489459526,4,1,1,1,0,1,1,0,0,1,1,0,0,0
6488301516,3,2,0,1,0,1,1,0,0,1,1,0,0,1
6489484592,3,1,1,1,0,1,1,0,1,0,0,0,0,1
6489482142,3,1,1,1,0,1,1,1,0,1,1,0,0,1
6489478955,4,1,0,0,1,1,1,0,1,1,1,0,0,0
6489474017,4,1,1,1,0,1,1,1,0,1,1,0,0,0
6488321938,3,1,0,1,0,0,1,0,0,0,1,0,0,0
6488290327,3,1,0,1,0,1,1,1,0,0,1,0,0,0
6489487373,3,1,0,1,0,1,0,1,0,1,0,1,0,0
6488333084,3,1,0,1,0,1,1,0,1,1,1,0,0,1
6489488479,2,1,1,0,0,1,1,1,1,0,1,0,0,0
6489481538,3,1,0,1,0,1,1,1,1,1,0,0,0,1
6488354197,3,1,0,1,0,1,0,1,1,1,0,1,0,1
6489489612,3,1,1,0,0,1,1,0,1,0,0,0,1,1
6489494693,4,1,1,1,0,1,0,1,1,1,0,0,0,0
6489487552,4,1,0,1,0,0,1,0,0,1,0,0,0,0
6488389294,2,1,1,0,0,0,0,0,0,0,0,0,0,1
6488384049,3,1,1,1,0,1,1,1,0,1,0,0,0,0
6489316966,3,1,1,0,0,1,1,0,1,1,1,0,0,1
6486818914,2,1,1,0,0,1,1,1,1,0,1,1,0,1
6486819207,3,1,1,1,0,1,1,1,1,0,0,1,0,1
6486820081,3,2,1,0,0,1,0,0,1,0,0,0,0,0
6486810930,3,1,0,1,0,1,1,1,1,0,0,1,0,0
6486812361,4,2,0,1,0,1,1,1,0,1,1,0,0,0
6486818480,3,2,1,1,0,1,1,0,0,1,1,0,0,1
6486817378,2,1,1,0,0,1,1,1,0,1,0,0,0,1
6486808554,4,1,0,1,0,1,1,1,0,0,1,0,0,1
6486817195,3,1,0,1,0,1,1,0,1,1,0,0,0,1
6488380846,3,1,0,1,0,0,0,1,0,0,0,0,0,1
6486813704,3,1,1,1,0,1,1,1,0,0,1,0,0,1
6486820562,3,2,0,1,0,1,1,1,1,1,1,0,0,1
6486817818,3,1,1,1,0,1,1,1,1,0,1,0,0,1
6486820112,3,1,0,1,0,1,1,1,1,0,0,0,0,1
6486814622,4,1,1,1,0,1,0,0,1,1,1,0,0,0
6486805951,4,2,1,0,0,1,0,0,1,1,0,0,0,0
6486818423,4,2,1,1,0,0,1,1,1,0,1,0,0,0
6486822063,3,1,1,1,0,1,1,1,0,1,0,0,0,0
6486811346,4,#NULL!,1,0,0,0,1,0,0,1,1,0,0,0
6486812343,3,1,1,1,0,1,1,1,0,1,0,0,0,0
6486824288,4,1,0,1,0,0,1,0,0,1,1,0,0,0
6486819908,4,1,0,1,0,1,1,1,0,0,1,1,0,0
6486820792,3,1,1,1,0,1,1,0,1,1,0,0,0,0
6486804777,3,1,1,1,0,1,1,0,1,0,1,0,0,1
6486804664,4,1,1,1,0,1,1,0,0,1,0,1,0,0
6486822743,3,2,1,0,0,0,0,0,0,1,0,0,0,1
6486775364,4,1,1,1,0,1,1,0,0,0,0,0,0,0
6486823353,5,1,0,1,0,1,1,1,0,0,1,0,0,0
6486823483,3,1,0,1,0,1,0,1,1,0,0,0,0,0
6486817711,3,1,1,0,0,1,0,0,1,0,0,0,0,0
6486823688,3,1,1,1,0,1,0,0,1,0,0,0,0,1
6486815295,3,1,1,0,0,1,1,1,1,1,1,1,0,0
6486799305,3,1,1,0,0,1,1,1,0,0,1,0,0,0
6486805998,2,1,0,1,0,1,1,0,0,0,1,0,0,1
6486825147,3,1,1,1,0,0,1,1,1,0,1,0,0,1
6486820162,3,1,1,1,0,1,1,1,1,1,1,1,0,1
6486813806,4,1,0,1,0,1,1,0,1,0,1,0,0,0
6486814337,4,1,1,0,0,1,0,1,0,1,0,0,0,0
6486811718,3,1,0,1,0,1,0,1,1,0,0,0,1,1
6486810434,3,1,0,1,0,1,1,0,1,0,0,0,0,0
6486820793,4,2,0,1,0,1,1,1,0,0,1,0,0,0
6486824326,3,1,0,1,0,1,1,0,0,0,0,1,0,1
6486824280,3,1,1,0,0,1,0,0,0,0,0,0,1,0
6486821278,3,1,1,1,0,1,0,0,1,0,0,0,0,1
6486816315,1,1,1,0,0,1,0,1,0,1,1,0,0,0
6486821081,3,1,1,1,0,1,0,1,0,1,0,0,0,0
6486817765,2,1,1,1,0,1,1,1,0,0,1,0,0,0
6486818229,4,1,1,1,0,1,1,1,1,1,0,0,0,0
6486809716,3,2,1,1,0,1,1,0,0,0,0,0,1,0
6486826453,3,1,1,1,0,1,1,1,1,1,1,0,0,1
6486825685,3,1,1,1,0,0,1,1,1,0,1,0,0,1
6486822433,3,1,1,0,0,0,1,0,0,1,0,0,0,1
6486823702,3,1,0,1,1,1,1,1,1,1,0,0,0,0
6486826376,3,1,0,1,0,1,1,0,1,0,1,1,0,1
6488407289,3,2,1,0,0,1,1,1,1,0,1,0,0,1
6486814825,2,2,1,1,0,1,1,0,1,1,1,1,0,1
6486817490,3,2,1,0,0,1,0,1,1,0,0,0,0,1
6486816965,3,1,1,1,0,1,1,1,0,0,0,0,0,1
6486825296,3,1,0,1,0,1,1,1,1,1,1,1,0,0
6486829405,3,1,1,1,0,1,1,0,1,0,1,1,0,1
6486826183,4,1,1,1,0,1,1,0,1,1,0,0,0,0
6486806217,4,1,0,0,0,1,0,0,0,0,0,0,1,0
6486825049,3,1,1,1,0,1,1,1,1,0,0,0,0,1
6488408476,2,2,1,1,0,1,1,0,0,0,1,1,0,1
6486823332,3,1,1,1,0,1,1,1,0,0,1,0,0,0
6486828360,4,1,1,1,0,1,1,0,1,0,0,0,0,0
6486798628,3,2,0,1,0,0,1,0,0,0,1,0,0,1
6486800960,4,1,1,0,0,1,1,1,1,0,1,0,0,1
6486821566,2,1,1,1,0,1,0,0,0,1,1,0,0,0
6486829499,2,1,1,1,0,1,0,0,0,1,0,0,0,0
6486823021,3,1,1,1,0,1,1,0,1,1,0,0,0,0
6486827581,4,1,0,1,0,1,1,1,1,1,1,1,0,0
6486827629,3,1,1,0,0,1,1,0,1,0,0,0,0,1
6486829227,3,1,1,0,0,1,1,1,1,1,1,1,0,0
6488434054,3,2,1,0,0,0,1,1,0,0,0,0,0,1
6486827500,3,1,1,0,0,1,1,1,1,0,1,1,0,0
6486828354,3,1,0,1,0,1,0,1,1,0,1,0,0,1
6486779880,3,1,0,1,0,1,0,1,0,1,1,0,0,0
6488421994,3,1,0,1,0,0,1,1,1,0,0,0,0,1
6486812840,3,1,1,0,0,1,0,1,1,1,1,0,0,0
6486818918,4,1,1,1,0,1,1,0,0,1,1,0,0,0
6486831395,3,1,1,1,0,0,1,0,0,0,0,0,0,0
6486833440,3,2,1,0,0,1,1,0,1,0,0,0,0,0
6486828888,3,1,0,1,0,1,0,1,0,0,0,0,0,0
6486830431,4,2,0,1,0,1,1,1,0,1,1,1,0,0
6486832280,3,1,1,0,0,1,1,0,1,0,1,0,0,1
6486826207,2,1,0,1,0,1,1,1,1,1,0,0,0,0
6486830734,4,1,0,1,0,1,1,0,1,1,1,1,0,0
6486829456,3,1,0,1,0,1,1,0,1,1,1,0,0,1
6486830616,4,1,1,1,0,1,1,0,0,0,1,0,0,1
6486829528,2,1,1,0,0,1,1,0,1,0,1,0,0,0
6486827923,4,1,1,0,0,1,1,1,1,1,0,0,0,0
6486822306,3,1,1,1,0,1,0,1,1,0,1,0,0,1
6486832738,3,1,1,1,0,1,1,1,1,1,1,1,0,1
6486832450,4,1,0,1,0,1,1,0,1,0,1,0,0,0
6486828603,4,1,0,1,0,1,1,0,1,1,1,0,0,0
6486823002,3,1,1,0,0,1,1,0,0,1,0,0,0,0
6486831363,4,1,1,1,0,1,0,1,0,1,0,0,0,0
6488437956,3,2,1,0,0,1,1,0,0,0,1,0,0,1
6486818755,3,1,0,1,0,1,1,0,1,0,0,0,0,1
6486827844,5,1,0,1,0,1,1,0,0,0,0,0,0,1
6486831838,2,1,1,1,0,1,1,0,1,1,1,1,0,0
6486827683,3,1,0,1,0,1,1,1,1,1,1,1,0,0
6486818051,3,1,1,1,0,1,1,1,1,1,1,0,0,0
6486836142,2,1,1,1,0,1,0,1,1,0,1,0,0,0
6486831555,3,1,1,1,0,0,0,0,1,0,0,0,0,1
6486836305,4,1,1,0,0,1,1,0,1,0,0,0,0,0
6486832190,3,1,0,1,0,1,1,1,1,0,0,0,0,1
6486835551,3,1,0,1,0,1,1,1,0,1,1,1,0,1
6486835908,3,1,1,1,0,1,0,1,1,1,1,0,0,0
6486832596,3,1,1,1,0,0,1,0,1,1,0,0,0,0
6486833617,5,1,1,1,0,1,1,1,1,1,1,1,0,0
6486833706,3,1,1,0,0,1,1,1,1,1,1,1,0,1
6486831939,3,1,1,1,0,1,1,1,0,0,1,1,0,0
6486837745,3,1,1,1,0,1,1,1,1,1,1,1,0,1
6486776878,3,1,1,1,0,1,1,1,0,1,1,0,0,0
6486834929,3,1,0,1,0,1,1,0,1,0,1,0,0,1
6486832851,4,2,0,1,0,1,1,0,1,0,1,0,0,0
6486835244,3,1,0,1,0,1,1,1,1,0,1,0,0,0
6486834298,3,1,0,1,0,1,0,1,0,0,1,0,0,0
6486836878,3,1,0,1,0,1,1,1,1,1,1,1,0,0
6486838086,3,2,0,1,0,1,1,0,1,1,1,0,0,1
6486835576,2,1,1,1,0,1,1,1,1,1,1,0,0,0
6486827580,3,1,1,1,0,1,1,0,1,1,1,0,0,0
6486832186,4,1,1,1,0,1,1,1,0,1,0,0,0,0
6486834461,3,1,1,1,0,1,1,0,0,1,0,0,0,1
6486835141,3,2,1,0,0,1,1,1,1,1,0,0,0,0
6486841027,2,1,1,1,0,1,0,0,1,0,1,0,0,1
6486833535,3,1,1,1,0,1,1,1,1,1,1,1,0,0
6486820850,3,1,1,1,0,1,1,0,1,1,1,1,0,1
6486842187,2,1,1,1,0,1,1,1,1,0,1,0,0,0
6486835057,3,1,1,0,0,0,1,0,1,1,0,0,0,1
6486843322,3,1,1,0,0,1,0,1,1,1,0,0,0,0
6486829026,3,1,1,0,0,1,0,1,1,0,0,0,0,0
6486832526,3,1,1,0,0,1,1,0,1,0,0,0,1,0
6486832151,3,2,1,0,0,1,1,1,1,1,1,1,0,1
6486840394,2,1,1,1,0,0,1,0,1,1,1,0,0,1
6486775805,4,1,1,1,0,1,1,1,1,1,1,0,0,1
6486841120,3,1,1,1,0,0,1,1,1,0,0,0,0,0
6486841977,3,1,1,1,0,1,1,1,1,0,0,0,0,0
6486840185,3,2,1,1,0,1,1,0,0,1,0,0,0,0
6486831288,4,2,0,1,0,0,0,0,1,0,1,0,0,0
6486839502,3,1,0,1,0,1,1,1,1,1,1,1,0,1
6486840918,4,1,1,0,0,1,1,0,0,1,1,0,0,1
6486837509,2,1,0,1,0,1,0,1,0,0,0,0,0,0
6486847049,2,1,1,0,0,1,1,0,1,1,0,0,0,0
6486835557,3,1,0,1,0,1,0,0,1,1,0,0,0,0
6486844216,3,1,1,1,0,1,1,0,1,1,1,1,0,1
6486845092,2,1,1,1,0,1,0,0,1,0,0,0,0,1
6486843551,4,1,1,0,0,1,1,1,0,1,0,1,0,0
6486805662,3,1,1,1,0,1,1,0,1,0,1,0,0,0
6486842264,3,2,0,1,0,1,1,0,0,1,0,0,0,1
6488433731,3,1,1,1,0,0,1,0,1,1,1,0,0,1
6486837197,2,1,1,1,0,0,1,0,0,1,1,1,0,1
6486845238,3,1,1,1,0,1,0,0,0,1,1,0,0,0
6486847341,3,1,0,1,0,1,0,1,0,1,1,0,0,1
6486826133,3,2,1,0,0,1,1,0,1,1,0,1,0,0
6486841775,3,1,0,1,0,1,0,0,0,1,1,0,0,0
6486837264,3,1,1,1,0,1,1,0,0,1,0,0,0,1
6486845635,3,1,1,0,0,1,1,1,1,1,1,1,0,1
6486844293,3,1,1,0,0,1,1,1,1,0,1,0,0,1
6486850771,3,1,1,1,0,1,1,0,0,0,1,0,0,1
6486843136,2,1,1,1,0,1,0,1,0,1,1,0,0,1
6486834030,3,1,0,1,0,1,1,1,1,1,1,0,0,0
6488458251,3,1,0,1,0,1,0,1,1,0,1,0,0,1
6486832033,4,1,1,0,0,0,0,0,0,1,0,0,0,0
6486840547,3,1,0,1,0,1,1,1,1,1,1,1,0,1
6486847359,3,2,1,0,0,1,1,1,0,1,0,1,0,0
6486841469,3,1,0,1,1,1,1,0,0,1,1,0,0,1
6486849010,4,1,0,1,0,1,0,1,0,0,1,0,0,0
6486840257,3,2,1,1,0,1,1,0,0,0,1,1,0,1
6486828305,3,1,1,1,0,1,1,1,1,0,0,0,0,0
6486845140,3,1,1,1,0,1,1,1,1,1,1,0,0,1
6488484867,3,1,1,1,0,1,0,1,1,0,1,0,0,1
6488476572,3,2,0,1,0,1,1,1,1,0,1,1,0,1
6486847343,4,1,1,1,1,1,1,0,0,0,1,0,0,0
6486843705,3,1,1,0,0,0,1,1,1,1,1,0,0,0
6486848189,4,2,1,1,0,1,1,0,1,0,0,0,0,0
6486849886,3,1,0,1,0,1,1,1,1,0,1,0,0,1
6486844547,3,1,0,1,0,1,1,1,1,0,1,1,0,1
6486851686,3,1,0,1,0,1,0,1,0,0,1,0,0,1
6486852139,3,1,0,1,0,1,1,1,1,1,1,1,0,1
6486849533,3,1,1,1,0,1,1,1,0,0,0,0,0,1
6488470861,1,1,1,1,0,1,1,1,1,1,1,1,0,1
6488490037,3,1,0,1,0,1,1,1,1,1,1,1,0,0
6486849844,3,1,1,1,0,0,1,0,0,1,1,0,0,1
6486844150,3,1,0,1,0,1,1,1,1,0,0,0,0,1
6486831278,3,1,0,0,0,1,1,1,1,1,1,0,0,0
6486854370,3,1,0,1,0,1,1,1,1,0,0,0,0,1
6486852598,3,1,1,0,0,1,1,1,1,1,1,0,0,1
6486854234,4,1,1,0,0,1,1,0,0,0,1,0,0,0
6486851931,3,1,1,1,0,1,1,1,1,0,1,1,0,1
6486836026,3,1,1,0,0,1,0,0,1,0,0,0,0,0
6486854856,3,1,1,0,0,1,1,0,1,0,1,1,0,1
6486839406,3,1,1,0,0,1,1,1,1,0,0,0,0,1
6486854749,3,2,1,0,0,1,1,1,1,0,1,0,0,1
6486848135,3,2,0,1,0,0,1,1,0,0,1,0,0,1
6486849211,3,1,1,1,0,1,1,1,1,0,0,0,0,1
6486855019,3,1,0,1,0,1,1,1,1,0,0,0,0,0
6486853004,3,1,0,1,0,1,1,0,0,0,0,0,0,0
6486842439,2,2,1,0,0,0,0,1,1,1,1,0,0,1
6486832136,3,1,0,1,0,1,1,1,1,0,1,0,0,1
6486851336,4,1,0,1,0,1,0,1,0,1,0,0,0,1
6486854176,3,1,0,1,0,1,0,0,1,0,0,0,0,0
6486855445,3,2,1,0,0,1,0,0,1,1,0,0,0,0
6486851101,3,1,1,1,0,1,1,0,1,1,1,0,0,1
6486852387,3,1,0,1,0,1,1,1,1,1,1,0,0,0
6486853030,3,1,1,1,0,1,1,1,1,0,0,1,0,0
6486850787,4,1,1,1,0,1,1,0,1,1,1,0,0,0
6486822867,3,1,1,1,0,1,1,1,1,1,1,0,0,1
6486852683,2,2,1,0,0,1,0,0,1,0,1,0,1,1
6486858417,3,1,1,1,0,1,1,1,1,0,1,1,0,0
6486852745,3,1,1,1,0,1,0,1,0,0,0,0,0,0
6486855352,3,1,0,1,0,1,1,1,1,1,1,1,0,0
6486856030,3,1,1,1,0,1,1,0,1,0,0,0,0,0
6486849137,1,2,1,0,0,0,0,0,0,0,1,1,0,1
6486839855,4,1,0,0,0,1,1,1,1,1,1,1,0,0
6488499253,4,1,1,1,0,1,1,1,1,1,1,0,0,0
6486853628,3,1,1,1,0,1,1,0,1,0,1,1,0,0
6486850305,3,1,1,0,0,1,1,0,0,0,1,0,0,1
6486858788,4,1,1,0,0,1,0,1,0,1,0,0,0,0
6486859818,3,1,1,0,0,1,1,0,1,1,1,0,0,0
6486860976,3,2,0,1,0,1,1,0,1,1,1,0,0,1
6486856824,3,1,1,1,0,1,1,0,0,1,1,0,0,1
6486854862,3,2,1,0,0,1,1,0,0,0,1,0,0,0
6486859441,3,1,1,1,0,0,1,0,0,1,1,0,0,1
6486855776,3,1,0,1,0,1,1,1,0,0,0,0,0,1
6486858049,2,1,1,1,0,1,1,0,1,0,1,0,0,1
6486855002,3,1,1,1,0,0,1,1,1,0,1,0,0,1
6486855165,3,2,1,0,0,1,1,0,0,0,1,0,0,1
6486861903,3,2,1,0,0,0,0,1,0,0,1,0,0,0
6486857574,3,1,0,1,0,1,1,0,1,1,1,0,0,0
6486854150,3,1,0,1,0,1,1,0,1,1,0,1,0,1
6486861213,4,1,1,1,0,1,0,1,1,0,1,0,0,0
6486855477,2,1,0,1,0,1,0,0,1,0,0,0,0,0
6486863639,3,1,0,1,0,0,0,1,1,1,0,0,0,0
6486838793,3,1,1,0,0,1,1,1,0,1,1,0,0,0
6486863721,3,1,1,1,0,1,1,1,1,1,0,1,0,1
6486864879,3,1,1,1,0,1,0,1,1,0,1,0,0,0
6486856654,3,1,0,1,0,0,0,0,1,0,1,1,0,0
6486863712,2,1,1,1,0,1,1,1,1,1,1,0,0,1
6486822003,3,1,1,1,0,1,1,1,1,1,1,1,0,0
6486807516,1,2,0,1,0,1,0,0,0,1,0,0,0,0
6486865596,3,1,1,1,0,1,0,1,1,0,0,1,0,1
6486863853,3,2,1,1,0,1,1,1,0,1,0,0,0,0
6486859245,3,1,0,1,0,0,1,1,1,0,0,0,0,1
6486855793,3,1,1,0,0,1,0,0,1,0,0,1,0,1
6486862125,2,2,0,1,0,1,0,1,1,0,0,0,0,1
6486866466,3,1,0,1,0,1,1,1,1,0,1,1,0,1
6486858029,3,1,1,1,0,1,1,0,1,0,1,0,1,1
6486862574,2,1,0,1,0,1,1,0,1,1,1,0,0,0
6486866549,3,1,1,1,0,1,1,0,1,1,0,0,0,0
6486866588,3,2,1,0,0,0,1,1,0,0,0,0,0,1
6486832763,3,1,1,1,0,1,1,1,0,0,0,0,0,1
